Emissao_CO2,Classificacao_Emissao,Consumo,Classificacao_consumo,Tipo_edificio,Estado_edificio,Ano_construcao,Superficie_m2,Municipio,Provincia,Classificacao
54.18,E,255.97,E,Vivienda individual,Existente,2002,50.05,HUESCA,HUESCA,EE
37.29,E,177.36,E,Vivienda individual,Existente,1977,110,HUESCA,HUESCA,EE
73.61,F,347.96,G,Vivienda individual,Existente,1970,66.2,HUESCA,HUESCA,FG
60.8,E,305.56,F,Vivienda individual,Existente,1993,79.05,HUESCA,HUESCA,EF
68.61,F,272.03,E,Vivienda individual,Existente,1973,87,HUESCA,HUESCA,FE
30.49,D,146.02,E,Vivienda individual,Existente,2009,103,HUESCA,HUESCA,DE
26.99,D,128.79,D,Vivienda individual,Existente,2008,68,HUESCA,HUESCA,DD
22.76,D,110.47,D,Bloque completo,Existente,1888,86,HUESCA,HUESCA,DD
81.5,G,310.14,F,Vivienda individual,Existente,1978,137,HUESCA,HUESCA,GF
38.8,E,183.68,E,Vivienda individual,Existente,2003,96,HUESCA,HUESCA,EE
45.79,E,270.33,E,Vivienda individual,Existente,1970,63,HUESCA,HUESCA,EE
86.21,G,328.75,F,Bloque completo,Existente,1974,3616.75,HUESCA,HUESCA,GF
86.21,G,328.75,F,Bloque completo,Existente,1974,3616.75,HUESCA,HUESCA,GF
86.21,G,328.75,F,Bloque completo,Existente,1974,3616.75,HUESCA,HUESCA,GF
86.21,G,328.75,F,Bloque completo,Existente,1974,3616.75,HUESCA,HUESCA,GF
86.21,G,328.75,F,Bloque completo,Existente,1974,3616.75,HUESCA,HUESCA,GF
86.21,G,328.75,F,Bloque completo,Existente,1974,3616.75,HUESCA,HUESCA,GF
86.21,G,328.75,F,Bloque completo,Existente,1974,3616.75,HUESCA,HUESCA,GF
86.21,G,328.75,F,Bloque completo,Existente,1974,3616.75,HUESCA,HUESCA,GF
86.21,G,328.75,F,Bloque completo,Existente,1974,3616.75,HUESCA,HUESCA,GF
86.21,G,328.75,F,Bloque completo,Existente,1974,3616.75,HUESCA,HUESCA,GF
86.21,G,328.75,F,Bloque completo,Existente,1974,3616.75,HUESCA,HUESCA,GF
48.22,E,228.33,E,Bloque completo,Existente,1979,2827.06,HUESCA,HUESCA,EE
48.22,E,228.33,E,Bloque completo,Existente,1979,2827.06,HUESCA,HUESCA,EE
48.22,E,228.33,E,Bloque completo,Existente,1979,2827.06,HUESCA,HUESCA,EE
48.22,E,228.33,E,Bloque completo,Existente,1979,2827.06,HUESCA,HUESCA,EE
48.22,E,228.33,E,Bloque completo,Existente,1979,2827.06,HUESCA,HUESCA,EE
48.22,E,228.33,E,Bloque completo,Existente,1979,2827.06,HUESCA,HUESCA,EE
48.22,E,228.33,E,Bloque completo,Existente,1979,2827.06,HUESCA,HUESCA,EE
48.22,E,228.33,E,Bloque completo,Existente,1979,2827.06,HUESCA,HUESCA,EE
48.22,E,228.33,E,Bloque completo,Existente,1979,2827.06,HUESCA,HUESCA,EE
48.22,E,228.33,E,Bloque completo,Existente,1979,2827.06,HUESCA,HUESCA,EE
48.22,E,228.33,E,Bloque completo,Existente,1979,2827.06,HUESCA,HUESCA,EE
61.35,E,234.48,E,Vivienda individual,Existente,1988,71.36,HUESCA,HUESCA,EE
64.17,E,378.8,F,Local,Existente,1995,283.65,HUESCA,HUESCA,EF
69.06,F,326.91,F,Vivienda individual,Existente,1968,65,HUESCA,HUESCA,FF
55.95,E,212.52,E,Vivienda individual,Existente,1968,107,HUESCA,HUESCA,EE
34.46,E,164.25,E,Vivienda individual,Existente,1994,50,HUESCA,HUESCA,EE
58.89,E,224.87,E,Vivienda individual,Existente,1980,87,HUESCA,HUESCA,EE
70.8,F,269.79,E,Vivienda individual,Existente,1977,82,HUESCA,HUESCA,FE
42.29,E,200.49,E,Vivienda individual,Existente,1978,95,HUESCA,HUESCA,EE
51.71,E,256.39,E,Unifamiliar,Existente,1888,143,HUESCA,HUESCA,EE
57.83,E,274.42,E,Vivienda individual,Existente,1965,52,HUESCA,HUESCA,EE
54.49,E,257.35,E,Vivienda individual,Existente,1984,64.8,HUESCA,HUESCA,EE
54.7,E,208.46,E,Vivienda individual,Existente,1976,120.57,HUESCA,HUESCA,EE
46.25,E,219.51,E,Vivienda individual,Existente,1970,73,HUESCA,HUESCA,EE
76.26,G,362.74,G,Vivienda individual,Existente,1980,71.11,HUESCA,HUESCA,GG
6.52,A,38.51,A,Unifamiliar,Existente,2012,274.79,HUESCA,HUESCA,AA
32.59,E,155.63,E,Vivienda individual,Existente,1963,68.2,HUESCA,HUESCA,EE
74.81,G,354.02,G,Vivienda individual,Existente,1984,73,HUESCA,HUESCA,GG
37.79,C,223.07,D,Local,Existente,1991,96,HUESCA,HUESCA,CD
13.45,C,79.4,C,Bloque completo,Proyecto Reforma,2022,184.84,HUESCA,HUESCA,CC
51.89,E,246.29,E,Vivienda individual,Existente,1983,69.24,HUESCA,HUESCA,EE
40.69,E,194.22,E,Vivienda individual,Existente,1994,78,HUESCA,HUESCA,EE
132.53,G,514.04,G,Vivienda individual,Existente,1974,89.23,HUESCA,HUESCA,GG
48.16,E,284.29,E,Vivienda individual,Existente,1996,31.74,HUESCA,HUESCA,EE
38.67,E,183.72,E,Vivienda individual,Existente,1985,98.35,HUESCA,HUESCA,EE
34.27,E,164.67,E,Vivienda individual,Existente,2008,82,HUESCA,HUESCA,EE
28.74,D,137.19,E,Vivienda individual,Existente,1970,75,HUESCA,HUESCA,DE
25.02,D,97.06,D,Vivienda individual,Existente,1978,89,HUESCA,HUESCA,DD
20.35,D,96.81,D,Vivienda individual,Existente,1996,46.5,HUESCA,HUESCA,DD
29.74,D,141.94,E,Vivienda individual,Existente,1971,95.46,HUESCA,HUESCA,DE
55.92,D,330.11,F,Local,Existente,1984,105,HUESCA,HUESCA,DF
69.81,C,356.08,C,Edificio completo,Existente,1960,2333.28,HUESCA,HUESCA,CC
25.28,C,124.95,C,Local,Existente,1888,70,HUESCA,HUESCA,CC
42.07,B,215.51,B,Edificio completo,Existente,2006,2155.06,HUESCA,HUESCA,BB
64.93,F,322.1,F,Vivienda individual,Existente,1963,50,HUESCA,HUESCA,FF
24.22,D,114.76,D,Vivienda individual,Existente,2012,88,HUESCA,HUESCA,DD
65.8,F,311.26,F,Bloque completo,Existente,1968,77,HUESCA,HUESCA,FF
37.37,E,177.37,E,Vivienda individual,Existente,1987,88,HUESCA,HUESCA,EE
41.72,E,197.66,E,Vivienda individual,Existente,1955,100,HUESCA,HUESCA,EE
45.67,E,216.22,E,Vivienda individual,Existente,1989,107.01,HUESCA,HUESCA,EE
23.28,D,111.71,D,Vivienda individual,Existente,2008,64.69,HUESCA,HUESCA,DD
59.13,E,292.28,F,Vivienda individual,Existente,1973,153.56,HUESCA,HUESCA,EF
38.62,E,147.12,E,Vivienda individual,Existente,1980,105.6,HUESCA,HUESCA,EE
42.08,E,199.98,E,Vivienda individual,Existente,2008,42,HUESCA,HUESCA,EE
43.75,E,207.83,E,Vivienda individual,Existente,1989,66,HUESCA,HUESCA,EE
37.31,E,184.55,E,Local,Existente,1968,146.25,HUESCA,HUESCA,EE
23.04,D,109.12,D,Vivienda individual,Existente,1974,139,HUESCA,HUESCA,DD
26.48,D,126.44,D,Vivienda individual,Existente,1974,83,HUESCA,HUESCA,DD
29.33,D,139.04,E,Vivienda individual,Existente,2005,76,HUESCA,HUESCA,DE
64.93,F,322.1,F,Vivienda individual,Existente,1963,50,HUESCA,HUESCA,FF
52.08,E,246.95,E,Vivienda individual,Existente,2002,120.26,HUESCA,HUESCA,EE
42.95,E,203.27,E,Vivienda individual,Existente,1982,78.63,HUESCA,HUESCA,EE
57.58,E,272.98,E,Vivienda individual,Existente,1992,62,HUESCA,HUESCA,EE
58.46,E,276.75,E,Vivienda individual,Existente,2006,43,HUESCA,HUESCA,EE
73.67,F,349.14,G,Vivienda individual,Existente,1967,60.4,HUESCA,HUESCA,FG
14.76,C,72.67,C,Vivienda individual,Existente,2009,52,HUESCA,HUESCA,CC
54.11,E,256.45,E,Vivienda individual,Existente,2000,89.26,HUESCA,HUESCA,EE
50.75,E,240.63,E,Vivienda individual,Existente,1965,82,HUESCA,HUESCA,EE
17.71,C,87.63,C,Vivienda individual,Existente,2002,36,HUESCA,HUESCA,CC
42.78,C,219.03,C,Edificio completo,Existente,1989,1215,HUESCA,HUESCA,CC
100.99,F,480.05,G,Unifamiliar,Existente,1969,262.36,HUESCA,HUESCA,FG
29.11,D,138.36,E,Vivienda individual,Existente,1961,80,HUESCA,HUESCA,DE
48.34,E,248.7,E,Vivienda individual,Existente,1973,87.57,HUESCA,HUESCA,EE
57.07,E,270.88,E,Vivienda individual,Existente,2008,60.88,HUESCA,HUESCA,EE
42.92,E,203.38,E,Vivienda individual,Existente,1965,75,HUESCA,HUESCA,EE
82.42,G,391.8,G,Vivienda individual,Existente,1976,95.65,HUESCA,HUESCA,GG
29.74,D,142.37,E,Vivienda individual,Existente,2003,70.85,HUESCA,HUESCA,DE
50.35,E,245.4,E,Unifamiliar,Existente,1980,75,HUESCA,HUESCA,EE
40.62,C,202.42,D,Local,Existente,1976,272.86,HUESCA,HUESCA,CD
23.42,D,110.85,D,Vivienda individual,Existente,1998,137,HUESCA,HUESCA,DD
42.37,E,201.36,E,Bloque completo,Existente,1966,62,HUESCA,HUESCA,EE
34.84,E,165.12,E,Vivienda individual,Existente,1982,92,HUESCA,HUESCA,EE
134.2,G,633.74,G,Vivienda individual,Existente,2006,68.72,HUESCA,HUESCA,GG
38.42,E,181.98,E,Vivienda individual,Existente,1955,93,HUESCA,HUESCA,EE
21.2,C,119.89,C,Unifamiliar,Existente,2004,251.95,HUESCA,HUESCA,CC
61.53,E,290.86,F,Vivienda individual,Existente,1888,85,HUESCA,HUESCA,EF
45.21,E,214.86,E,Unifamiliar,Existente,1997,170,HUESCA,HUESCA,EE
56.13,E,265.58,E,Vivienda individual,Existente,1962,89,HUESCA,HUESCA,EE
40.51,E,192.29,E,Vivienda individual,Existente,1971,115,HUESCA,HUESCA,EE
51.94,E,249.41,E,Vivienda individual,Existente,1990,124.86,HUESCA,HUESCA,EE
43.58,E,206.51,E,Vivienda individual,Existente,1967,104.86,HUESCA,HUESCA,EE
47.68,F,281.47,G,Local,Existente,1888,68,HUESCA,HUESCA,FG
53.87,E,318,E,Unifamiliar,Existente,1991,236.64,HUESCA,HUESCA,EE
21.9,D,108.57,D,Vivienda individual,Existente,2007,64,HUESCA,HUESCA,DD
28.7,D,169.4,E,Vivienda individual,Existente,1998,72,HUESCA,HUESCA,DE
49.33,E,233.66,E,Vivienda individual,Existente,1968,61.65,HUESCA,HUESCA,EE
65.92,D,370.18,E,Local,Existente,1991,96.7,HUESCA,HUESCA,DE
36.42,E,173.03,E,Vivienda individual,Existente,1968,69.55,HUESCA,HUESCA,EE
60.13,E,273.24,E,Vivienda individual,Existente,1970,62.5,HUESCA,HUESCA,EE
18.99,C,91.13,D,Vivienda individual,Existente,2013,90,HUESCA,HUESCA,CD
73.12,F,347.25,G,Vivienda individual,Existente,1970,53.2,HUESCA,HUESCA,FG
29.83,D,141.36,E,Vivienda individual,Existente,2010,51,HUESCA,HUESCA,DE
57.53,E,339.6,G,Vivienda individual,Existente,1963,49.26,HUESCA,HUESCA,EG
33.53,E,159.31,E,Vivienda individual,Existente,1996,75.8,HUESCA,HUESCA,EE
44.76,D,211.36,E,Local,Existente,1976,125.28,HUESCA,HUESCA,DE
47.35,E,225.29,E,Vivienda individual,Existente,1888,45,HUESCA,HUESCA,EE
51.08,E,195.16,E,Vivienda individual,Existente,1980,85,HUESCA,HUESCA,EE
42.75,E,164.27,E,Bloque completo,Existente,1979,146,HUESCA,HUESCA,EE
3.19,A,18.7,A,Bloque completo,Obra Terminada,2022,2279.07,HUESCA,HUESCA,AA
19.15,C,113.06,D,Vivienda individual,Existente,1968,68,HUESCA,HUESCA,CD
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
88.45,G,418.32,G,Vivienda individual,Existente,1960,54.4,HUESCA,HUESCA,GG
58.31,E,276.47,E,Bloque completo,Existente,1946,100,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
59.16,E,294.45,F,Bloque completo,Existente,1969,992,HUESCA,HUESCA,EF
59.16,E,294.45,F,Bloque completo,Existente,1969,992,HUESCA,HUESCA,EF
59.16,E,294.45,F,Bloque completo,Existente,1969,992,HUESCA,HUESCA,EF
59.16,E,294.45,F,Bloque completo,Existente,1969,992,HUESCA,HUESCA,EF
59.16,E,294.45,F,Bloque completo,Existente,1969,992,HUESCA,HUESCA,EF
59.16,E,294.45,F,Bloque completo,Existente,1969,992,HUESCA,HUESCA,EF
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
74.76,G,368.09,G,Bloque completo,Existente,1969,992,HUESCA,HUESCA,GG
58.33,E,291.71,F,Bloque completo,Existente,1974,835,HUESCA,HUESCA,EF
58.33,E,291.71,F,Bloque completo,Existente,1974,835,HUESCA,HUESCA,EF
58.33,E,291.71,F,Bloque completo,Existente,1974,835,HUESCA,HUESCA,EF
58.33,E,291.71,F,Bloque completo,Existente,1974,835,HUESCA,HUESCA,EF
58.33,E,291.71,F,Bloque completo,Existente,1974,835,HUESCA,HUESCA,EF
58.33,E,291.71,F,Bloque completo,Existente,1974,835,HUESCA,HUESCA,EF
57.77,E,305.4,F,Vivienda individual,Existente,1963,39.5,HUESCA,HUESCA,EF
90.19,G,465.32,G,Bloque completo,Existente,1968,350.56,HUESCA,HUESCA,GG
90.19,G,465.32,G,Bloque completo,Existente,1968,350.56,HUESCA,HUESCA,GG
90.19,G,465.32,G,Bloque completo,Existente,1968,350.56,HUESCA,HUESCA,GG
49.43,E,234.33,E,Vivienda individual,Existente,1957,83.2,HUESCA,HUESCA,EE
47.74,E,226.27,E,Vivienda individual,Existente,1995,60,HUESCA,HUESCA,EE
38.43,E,181.72,E,Bloque completo,Existente,1983,1623.68,HUESCA,HUESCA,EE
38.49,E,182.52,E,Vivienda individual,Existente,2008,87.61,HUESCA,HUESCA,EE
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
36.04,E,170.53,E,Bloque completo,Existente,1979,3807,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
55.9,E,264.63,E,Bloque completo,Existente,1990,1844.6,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
47.04,E,223.68,E,Bloque completo,Existente,1994,2685,HUESCA,HUESCA,EE
65.61,F,337.77,G,Vivienda individual,Existente,1900,45.9,HUESCA,HUESCA,FG
73.02,F,346.42,G,Vivienda individual,Existente,1950,76.75,HUESCA,HUESCA,FG
60.42,E,230.41,E,Vivienda individual,Existente,1976,86.86,HUESCA,HUESCA,EE
35.74,E,169.79,E,Vivienda individual,Existente,1994,113.9,HUESCA,HUESCA,EE
48.82,E,231.71,E,Vivienda individual,Existente,1982,114,HUESCA,HUESCA,EE
48.42,E,230.05,E,Vivienda individual,Existente,1971,68,HUESCA,HUESCA,EE
31.04,E,146.68,E,Vivienda individual,Existente,1998,89.69,HUESCA,HUESCA,EE
69.69,F,330.31,F,Vivienda individual,Existente,1961,64.97,HUESCA,HUESCA,FF
45.07,E,214.15,E,Vivienda individual,Existente,1961,83,HUESCA,HUESCA,EE
57.91,E,274.2,E,Vivienda individual,Existente,1968,66.29,HUESCA,HUESCA,EE
34.36,E,163.72,E,Vivienda individual,Existente,1983,67,HUESCA,HUESCA,EE
33.28,E,158.69,E,Vivienda individual,Existente,2007,40.5,HUESCA,HUESCA,EE
93.08,G,441.69,G,Vivienda individual,Existente,1963,44.45,HUESCA,HUESCA,GG
13.35,E,78.83,F,Local,Existente,1979,149,HUESCA,HUESCA,EF
41.6,E,197.8,E,Vivienda individual,Existente,1964,63.9,HUESCA,HUESCA,EE
65.2,F,308.95,F,Vivienda individual,Existente,1970,132,HUESCA,HUESCA,FF
56.45,E,267.49,E,Vivienda individual,Existente,1888,64,HUESCA,HUESCA,EE
28,D,109.62,D,Vivienda individual,Existente,2007,93.6,HUESCA,HUESCA,DD
48.53,E,286.51,F,Vivienda individual,Existente,1920,75,HUESCA,HUESCA,EF
42.74,E,252.3,E,Vivienda individual,Existente,1999,90,HUESCA,HUESCA,EE
37.8,D,182.02,D,Unifamiliar,Existente,2006,178,HUESCA,HUESCA,DD
52.7,E,249.44,E,Vivienda individual,Existente,2008,57.48,HUESCA,HUESCA,EE
20.77,D,122.63,D,Vivienda individual,Existente,1991,111.6,HUESCA,HUESCA,DD
73.56,F,375.16,G,Vivienda individual,Existente,1968,47.72,HUESCA,HUESCA,FG
60.97,E,341.88,G,Vivienda individual,Existente,1888,40.48,HUESCA,HUESCA,EG
50.3,E,238.7,E,Vivienda individual,Existente,1888,73.05,HUESCA,HUESCA,EE
48.87,E,231.22,E,Vivienda individual,Existente,1965,69.66,HUESCA,HUESCA,EE
50.52,E,239.92,E,Bloque completo,Existente,1987,108,HUESCA,HUESCA,EE
38.43,E,181.72,E,Bloque completo,Existente,1983,1623.68,HUESCA,HUESCA,EE
38.43,E,181.72,E,Bloque completo,Existente,1983,1623.68,HUESCA,HUESCA,EE
38.43,E,181.72,E,Bloque completo,Existente,1983,1623.68,HUESCA,HUESCA,EE
38.43,E,181.72,E,Bloque completo,Existente,1983,1623.68,HUESCA,HUESCA,EE
38.43,E,181.72,E,Bloque completo,Existente,1983,1623.68,HUESCA,HUESCA,EE
38.43,E,181.72,E,Bloque completo,Existente,1983,1623.68,HUESCA,HUESCA,EE
38.43,E,181.72,E,Bloque completo,Existente,1983,1623.68,HUESCA,HUESCA,EE
38.43,E,181.72,E,Bloque completo,Existente,1983,1623.68,HUESCA,HUESCA,EE
38.43,E,181.72,E,Bloque completo,Existente,1983,1623.68,HUESCA,HUESCA,EE
38.43,E,181.72,E,Bloque completo,Existente,1983,1623.68,HUESCA,HUESCA,EE
51.6,E,274.64,E,Vivienda individual,Existente,1960,62,HUESCA,HUESCA,EE
48.73,E,230.76,E,Vivienda individual,Existente,1990,91.4,HUESCA,HUESCA,EE
22.32,D,107.33,D,Vivienda individual,Existente,2010,58.4,HUESCA,HUESCA,DD
62.48,E,296.87,F,Vivienda individual,Existente,2004,46.95,HUESCA,HUESCA,EF
49.67,E,234.61,E,Vivienda individual,Existente,1995,58.46,HUESCA,HUESCA,EE
111.84,G,529.11,G,Unifamiliar,Existente,1948,141.14,HUESCA,HUESCA,GG
39.32,E,186.57,E,Bloque completo,Existente,1995,4255,HUESCA,HUESCA,EE
39.32,E,186.57,E,Bloque completo,Existente,1995,4255,HUESCA,HUESCA,EE
39.32,E,186.57,E,Bloque completo,Existente,1995,4255,HUESCA,HUESCA,EE
39.32,E,186.57,E,Bloque completo,Existente,1995,4255,HUESCA,HUESCA,EE
39.32,E,186.57,E,Bloque completo,Existente,1995,4255,HUESCA,HUESCA,EE
39.32,E,186.57,E,Bloque completo,Existente,1995,4255,HUESCA,HUESCA,EE
39.32,E,186.57,E,Bloque completo,Existente,1995,4255,HUESCA,HUESCA,EE
39.32,E,186.57,E,Bloque completo,Existente,1995,4255,HUESCA,HUESCA,EE
39.32,E,186.57,E,Bloque completo,Existente,1995,4255,HUESCA,HUESCA,EE
39.32,E,186.57,E,Bloque completo,Existente,1995,4255,HUESCA,HUESCA,EE
